launch_power_dbm,n_spans,channel,band,wavelength_nm,analytical_gsnr_db,recursive_gsnr_db,delta_recursive_minus_analytical_db
0.0,10,113,C,1545.4201984508086,17.71608416912133,18.447790199444306,0.7317060303229752
0.0,10,114,C,1545.0219715944893,17.732202067114116,18.463255164967947,0.731053097853831
0.0,10,115,C,1544.623949917027,17.74820293673567,18.47859417881363,0.7303912420779604
0.0,10,116,C,1544.2261332598914,17.764085090959977,18.493805293206705,0.7297202022467282
0.0,10,117,C,1543.8285214647144,17.779846876695704,18.508886582392332,0.7290397056966285
0.0,10,118,C,1543.4311143732916,17.79548666042337,18.523836127705625,0.7283494672822535
0.0,10,119,C,1543.0339118275813,17.811002817883708,18.538652006581444,0.7276491886977361
0.0,10,120,C,1542.636913669704,17.82639372652014,18.553332284221355,0.7269385577012137
0.0,10,121,C,1542.2401197419435,17.84165775978263,18.5678750070342,0.7262172472515687
0.0,10,122,C,1541.843529886745,17.856793282660586,18.582278197223737,0.7254849145631503
0.0,10,123,C,1541.4471439467163,17.87179864798588,18.596539848067717,0.7247412000818372
0.0,10,124,C,1541.050961764627,17.886672193164625,18.61065791954903,0.7239857263844058
0.0,10,125,C,1540.6549831834075,17.901412237078574,18.6246303340805,0.7232180970019257
0.0,10,126,C,1540.2592080461504,17.91601707695577,18.638454972123093,0.7224378951673209
0.0,10,127,C,1539.8636361961098,17.930484985052615,18.65212966753919,0.7216446824865734
0.0,10,128,C,1539.4682674766998,17.94481420502116,18.66565220255404,0.7208379975328789
0.0,10,129,C,1539.0731017314956,17.95900294786022,18.679020302222803,0.7200173543625823
0.0,10,130,C,1538.6781388042334,17.973049387367357,18.692231628319107,0.7191822409517492
0.0,10,131,C,1538.2833785388095,17.986951655024676,18.705283772576664,0.7183321175519879
0.0,10,132,C,1537.8888207792802,18.000707834264443,18.71817424922854,0.7174664149640968
0.0,10,133,C,1537.494465369862,18.014315954072455,18.73090048680049,0.7165845327280351
0.0,10,134,C,1537.1003121549306,18.02777398189869,18.74345981912634,0.7156858372276496
0.0,10,135,C,1536.7063609790223,18.04107981585696,18.755849475565483,0.7147696597085229
0.0,10,136,C,1536.3126116868318,18.054231276209446,18.768066570416558,0.7138352942071116
0.0,10,137,C,1535.919064123213,18.067226096149362,18.780108091538615,0.7128819953892531
0.0,10,138,C,1535.5257181331795,18.080061911918555,18.791970888214248,0.7119089762956925
0.0,10,139,C,1535.1325735619027,18.092736252329612,18.80365165832118,0.7109154059915674
0.0,10,140,C,1534.7396302547133,18.105246527810554,18.8151469349268,0.7099004071162476
0.0,10,141,C,1534.3468880570995,18.117590019165156,18.826453072492896,0.7088630533277396
0.0,10,142,C,1533.9543468147083,18.1297638663612,18.83756623299489,0.7078023666336932
0.0,10,143,C,1533.5620063733443,18.141765057858724,18.8484823724547,0.7067173145959771
0.0,10,144,C,1533.1698665789697,18.1535904213391,18.859197228726696,0.7056068073875963
0.0,10,145,C,1532.777927277705,18.165236617339207,18.86970631200412,0.7044696946649118
0.0,10,146,C,1532.386188315827,18.1767001385607,18.88000490074771,0.7033047621870097
0.0,10,147,C,1531.99464953977,18.187977320322574,18.890088048370192,0.702110728047618
0.0,10,148,C,1531.6033107961255,18.19906437399522,18.899950612223368,0.7008862382281471
0.0,10,149,C,1531.2121719316413,18.209957472506055,18.909587333263435,0.6996298607573799
0.0,10,150,C,1530.8212327932215,18.220652973814413,18.91899305019078,0.6983400763763683
0.0,10,151,C,1530.4304932279274,18.231148123477297,18.928163380886957,0.6970152574096602
0.0,10,152,C,1530.0399530829757,18.241444732789848,18.937098307295685,0.6956535745058368
0.0,10,153,S,1529.6496122057392,18.115912404407588,18.78770402464044,0.6717916202328524
0.0,10,154,S,1529.2594704437463,18.120455206814057,18.790654104883348,0.670198898069291
0.0,10,155,S,1528.8695276446808,18.124759774529956,18.79331917316204,0.6685593986320839
0.0,10,156,S,1528.4797836563826,18.128814392894515,18.79568548188986,0.6668710889953431
0.0,10,157,S,1528.0902383268458,18.132608036901207,18.797739844216483,0.6651318073152765
0.0,10,158,S,1527.7008915042197,18.136129449334845,18.799468734981573,0.6633392856467282
0.0,10,159,S,1527.3117430368086,18.139366872490243,18.800858026802597,0.6614911543123547
0.0,10,160,S,1526.922792773071,18.14230792062773,18.801892863060324,0.6595849424325948
0.0,10,161,S,1526.5340405616198,18.144939498177145,18.80255757550723,0.6576180773300848
0.0,10,162,S,1526.1454862512223,18.14724773583808,18.802835619463043,0.655587883624964
0.0,10,163,S,1525.7571296907993,18.14921793431884,18.80270951666372,0.6534915823448806
0.0,10,164,S,1525.3689707294252,18.150834511355193,18.802160801566515,0.6513262902113226
0.0,10,165,S,1524.9810092163293,18.152080949971435,18.801169969174584,0.6490890192031493
0.0,10,166,S,1524.5932450008922,18.152939746976188,18.799716423449354,0.6467766764731664
0.0,10,167,S,1524.2056779326492,18.15339236118801,18.797778425872348,0.6443860646843369
0.0,10,168,S,1523.818307861288,18.15341916115338,18.79533304398259,0.6419138828292112
0.0,10,169,S,1523.4311346366494,18.152999372276252,18.792356099872894,0.6393567275966419
0.0,10,170,S,1523.044158108726,18.15211102337779,18.78882211872983,0.636711095352041
0.0,10,171,S,1522.6573781276634,18.150730892776217,18.78470427757667,0.6339733848004521
0.0,10,172,S,1522.2707945437596,18.148834454032446,18.779974354437666,0.6311399004052198
0.0,10,173,S,1521.8844072074637,18.146395821555533,18.774602678194295,0.6282068566387622
0.0,10,174,S,1521.4982159693777,18.14338769630735,18.768558079452788,0.6251703831454378
0.0,10,175,S,1521.1122206802543,18.139781311889593,18.76180784278962,0.6220265309000261
0.0,10,176,S,1520.726421190998,18.13554638134138,18.754317660789603,0.6187712794482216
0.0,10,177,S,1520.3408173526648,18.13065104502135,18.746051590339388,0.6154005453180389
0.0,10,178,S,1519.9554090164613,18.125061819996347,18.736972011688923,0.6119101916925764
0.0,10,179,S,1519.5701960337447,18.118743551408627,18.727039590844083,0.6082960394354551
0.0,10,180,S,1519.1851782560236,18.111659366345574,18.716213245905053,0.6045538795594787
0.0,10,181,S,1518.8003555349567,18.103770630789942,18.7044501180174,0.6006794872274597
0.0,10,182,S,1518.4157277223526,18.095036910284325,18.691705547654514,0.5966686373701897
0.0,10,183,S,1518.0312946701704,18.08541593500054,18.677933057001727,0.5925171220011869
0.0,10,184,S,1517.6470562305192,18.074863569962186,18.663084339262042,0.5882207692998556
0.0,10,185,S,1517.2630122556577,18.06333379122649,18.647109255750756,0.5837754645242654
0.0,10,186,S,1516.8791625979936,18.050778668888267,18.62995584168971,0.5791771728014439
0.0,10,187,S,1516.4955071100846,18.037148357823924,18.611570321650493,0.5744219638265697
0.0,10,188,S,1516.1120456446372,18.02239109714539,18.591897135627924,0.5695060384825332
0.0,10,189,S,1515.7287780545066,18.006453219381676,18.570878976749217,0.5644257573675411
0.0,10,190,S,1515.3457041926977,17.98927917044746,18.548456841638465,0.559177671191005
0.0,10,191,S,1514.9628239123624,17.970811541492665,18.524570094458756,0.5537585529660909
0.0,10,192,S,1514.5801370668028,17.950991113752366,18.499156545644,0.5481654318916327
0.0,10,193,S,1514.1976435094678,17.92975691753024,18.47215254630614,0.5423956287758998
0.0,10,194,S,1513.8153430939549,17.907046306450354,18.443493099261467,0.5364467928111125
0.0,10,195,S,1513.433235674009,17.88279504809819,18.413111987557606,0.5303169394594178
0.0,10,196,S,1513.0513211035234,17.856937432141304,18.380941921301797,0.5240044891604931
0.0,10,197,S,1512.6695992365378,17.829406396970885,18.346914703487947,0.5175083065170618
0.0,10,198,S,1512.2880699272403,17.800133675836207,18.310961415395237,0.5108277395590299
0.0,10,199,S,1511.9067330299654,17.769049963353037,18.273012621983767,0.50396265863073
0.0,10,200,S,1511.525588399194,17.73608510315433,18.23299859754355,0.4969134943892186
0.0,10,201,S,1511.144635889555,17.70116829731605,18.190849571663424,0.48968127434737596
0.0,10,202,S,1510.7638753558228,17.66422833803363,18.14649599537742,0.4822676573437903
0.0,10,203,S,1510.3833066529185,17.625193861847727,18.099868827122656,0.4746749652749287
0.0,10,204,S,1510.002929635909,17.5839936265224,18.050899837906954,0.4669062113845541
0.0,10,205,S,1509.6227441600076,17.540556810471575,17.99952193484492,0.45896512437334636
0.0,10,206,S,1509.2427500805736,17.49481333441363,17.94566950198233,0.4508561675686984
0.0,10,207,S,1508.862947253111,17.446694204720067,17.889278757103206,0.44258455238313843
0.0,10,208,S,1508.48333553327,17.396131877720638,17.830288123010185,0.43415624528954666
0.0,10,209,S,1508.1039147768456,17.34306064404916,17.76863861160278,0.4255779675536182
0.0,10,210,S,1507.7246848397783,17.287417031978233,17.70427421896567,0.41685718698743557
0.0,10,211,S,1507.345645578153,17.229140228619222,17.637142329641435,0.40800210102221257
0.0,10,212,S,1506.966796848199,17.168172517884404,17.56719412832361,0.39902161043920614
0.0,10,213,S,1506.5881385062917,17.104459734256906,17.49438501739892,0.3899252831420128
0.0,10,214,S,1506.2096704089483,17.037951731738666,17.41867503913181,0.38072330739314353
0.0,10,215,S,1505.8313924128324,16.968602867909105,17.340029301873244,0.3714264339641389
0.0,10,216,S,1505.4533043747508,16.896372503911948,17.25841841055874,0.3620459066467916
0.0,10,217,S,1505.0754061516532,16.821225522513977,17.173818903038654,0.35259338052467726
0.0,10,218,S,1504.6976976006342,16.743132868311793,17.086213695593482,0.343080827281689
0.0,10,219,S,1504.3201785789313,16.662072116945332,16.995592543534368,0.33352042658903613
0.0,10,220,S,1503.942848943925,16.578028084170867,16.901952526378608,0.3239244422077405
0.0,10,221,S,1503.565708553139,16.490993491399085,16.805298572185354,0.3143050807862693
0.0,10,222,S,1503.1887572642402,16.400969712673355,16.705644042967858,0.3046743302945032
0.0,10,223,S,1502.8119949350378,16.307967640410787,16.603011413825193,0.295043773414406
0.0,10,224,S,1502.4354214234836,16.21200872578198,16.497433094461346,0.28542436867936516
0.0,10,225,S,1502.0590365876717,16.113126278096782,16.38895246627311,0.2758261881763282
0.0,10,226,S,1501.682840285839,16.011367152432005,16.277625246699372,0.2662580942673678
0.0,10,227,S,1501.3068323763632,15.90679402745052,16.163521354846413,0.2567273273958932
0.0,10,228,S,1500.9310127177646,15.799488597081009,16.04672755664961,0.24723895956860176
0.0,10,229,S,1500.5553811687053,15.68955621113355,15.92735134882126,0.23779513768771032
0.0,10,230,S,1500.1799375879884,15.577132882957532,15.80552686870147,0.22839398574393854
0.0,10,231,S,1499.8046818345586,15.462396311200486,15.681424241049477,0.21902792984899122
0.0,10,232,S,1499.429613767501,15.345584032982478,15.555265031154565,0.20968099817208774
0.0,10,233,S,1499.0547332460424,15.227025006326292,15.427349195549539,0.20032418922324702
0.0,10,234,S,1498.6800401295502,15.10719842142283,15.298105340922438,0.19090691949960892
0.0,10,235,S,1498.3055342775322,14.986853294621511,15.168193003076006,0.18133970845449454
0.0,10,236,S,1497.9312155496366,14.867282615279478,15.038737165291046,0.17145455001156762
0.0,10,237,S,1497.557083805652,14.751071577580879,14.911968281051157,0.16089670347027862
0.0,10,238,S,1497.1831389055067,14.64481181429328,14.793543004821899,0.14873119052861838
0.0,10,239,S,1496.8093807092691,14.576994104685852,14.707825694203905,0.13083158951805274
2.0,1,0,L,1591.7817377291462,22.06034196702106,22.06034196702106,0.0
2.0,1,1,L,1591.3592626893449,21.588436305798222,21.588436305798222,0.0
2.0,1,2,L,1590.9370118483712,21.431690401974276,21.431690401974276,0.0
2.0,1,3,L,1590.5149850278065,21.365953130844623,21.365953130844623,0.0
2.0,1,4,L,1590.0931820494206,21.3424354151149,21.3424354151149,0.0
2.0,1,5,L,1589.6716027351729,21.342681223000902,21.342681223000902,0.0
2.0,1,6,L,1589.2502469072106,21.357779738816593,21.357779738816593,0.0
2.0,1,7,L,1588.8291143878705,21.382770192752623,21.382770192752623,0.0
2.0,1,8,L,1588.408204999677,21.41461833849398,21.41461833849398,0.0
2.0,1,9,L,1587.9875185653427,21.451339988888876,21.451339988888876,0.0
2.0,1,10,L,1587.5670549077681,21.491571409812774,21.491571409812774,0.0
2.0,1,11,L,1587.146813850041,21.534338731591433,21.534338731591433,0.0
2.0,1,12,L,1586.7267952154368,21.57892523578721,21.57892523578721,0.0
2.0,1,13,L,1586.3069988274174,21.624790616956965,21.624790616956965,0.0
2.0,1,14,L,1585.8874245096317,21.67151959180634,21.67151959180634,0.0
2.0,1,15,L,1585.4680720859158,21.71878793378934,21.71878793378934,0.0
2.0,1,16,L,1585.0489413802907,21.766339298235287,21.766339298235287,0.0
2.0,1,17,L,1584.6300322169648,21.813968971944412,21.813968971944412,0.0
2.0,1,18,L,1584.211344420331,21.86151220470689,21.86151220470689,0.0
2.0,1,19,L,1583.7928778149692,21.90883565463352,21.90883565463352,0.0
2.0,1,20,L,1583.3746322256436,21.95583099973909,21.95583099973909,0.0
2.0,1,21,L,1582.9566074773036,22.002410088161316,22.002410088161316,0.0
2.0,1,22,L,1582.5388033950837,22.04850120165417,22.04850120165417,0.0
2.0,1,23,L,1582.1212198043024,22.09404613809575,22.09404613809575,0.0
2.0,1,24,L,1581.7038565304633,22.13899790565514,22.13899790565514,0.0
2.0,1,25,L,1581.2867133992536,22.183318880043213,22.183318880043213,0.0
2.0,1,26,L,1580.8697902365443,22.226979316764268,22.226979316764268,0.0
2.0,1,27,L,1580.45308686839,22.269956138645696,22.269956138645696,0.0
2.0,1,28,L,1580.0366031210292,22.31223193909019,22.31223193909019,0.0
2.0,1,29,L,1579.6203388208826,22.353794156038266,22.353794156038266,0.0
2.0,1,30,L,1579.2042937945544,22.39463438225078,22.39463438225078,0.0
2.0,1,31,L,1578.7884678688315,22.43474778537271,22.43474778537271,0.0
2.0,1,32,L,1578.3728608706829,22.47413261710654,22.47413261710654,0.0
2.0,1,33,L,1577.9574726272597,22.51278979525368,22.51278979525368,0.0
2.0,1,34,L,1577.5423029658953,22.550722545758717,22.550722545758717,0.0
2.0,1,35,L,1577.127351714104,22.587936094488327,22.587936094488327,0.0
2.0,1,36,L,1576.7126186995822,22.624437400490844,22.624437400490844,0.0
2.0,1,37,L,1576.2981037502077,22.660234924056894,22.660234924056894,0.0
2.0,1,38,L,1575.8838066940384,22.695338424141724,22.695338424141724,0.0
2.0,1,39,L,1575.469727359314,22.729758780693714,22.729758780693714,0.0
2.0,1,40,L,1575.055865574453,22.76350783821918,22.76350783821918,0.0
2.0,1,41,L,1574.6422211680565,22.796598267545676,22.796598267545676,0.0
2.0,1,42,L,1574.2287939689036,22.829043443257024,22.829043443257028,3.552713678800501e-15
2.0,1,43,L,1573.8155838059542,22.86085733469061,22.86085733469061,0.0
2.0,1,44,L,1573.4025905083472,22.892054408728576,22.892054408728583,7.105427357601002e-15
2.0,1,45,L,1572.9898139054012,22.922649542898448,22.922649542898448,0.0
2.0,1,46,L,1572.5772538266135,22.952657947533805,22.952657947533805,0.0
2.0,1,47,L,1572.1649101016603,22.982095095946438,22.982095095946438,0.0
2.0,1,48,L,1571.7527825603972,23.010976661732585,23.010976661732585,0.0
2.0,1,49,L,1571.340871032857,23.039318462488133,23.039318462488133,0.0
2.0,1,50,L,1570.9291753492512,23.067136409347796,23.067136409347796,0.0
2.0,1,51,L,1570.5176953399687,23.09444646189934,23.09444646189934,0.0
2.0,1,52,L,1570.1064308355772,23.121264588169392,23.121264588169392,0.0
2.0,1,53,L,1569.6953816668206,23.147606729548166,23.147606729548166,0.0
2.0,1,54,L,1569.2845476646205,23.173488770747245,23.173488770747245,0.0
2.0,1,55,L,1568.8739286600755,23.198926515218886,23.198926515218886,0.0
2.0,1,56,L,1568.4635244844612,23.22393566701279,23.22393566701279,0.0
2.0,1,57,L,1568.0533349692294,23.248531821021157,23.248531821021157,0.0
2.0,1,58,L,1567.6433599460074,23.272730465453392,23.272730465453392,0.0
2.0,1,59,L,1567.2335992465999,23.296547004384358,23.296547004384358,0.0
2.0,1,60,L,1566.8240527029868,23.319996817633285,23.319996817633285,0.0
2.0,1,61,L,1566.4147201473234,23.343095400564234,23.343095400564234,0.0
2.0,1,62,L,1566.0056014119407,23.365858708846844,23.365858708846844,0.0
2.0,1,63,L,1565.5966963293447,23.38830419585499,23.38830419585499,0.0
2.0,1,64,L,1565.1880047322159,23.41045598170809,23.41045598170809,0.0
2.0,1,65,C,1564.77952645341,23.436825131595086,23.436825131595086,0.0
2.0,1,66,C,1564.3712613259574,23.4601930978002,23.4601930978002,0.0
2.0,1,67,C,1563.9632091830617,23.483290102130844,23.483290102130844,0.0
2.0,1,68,C,1563.5553698581014,23.50611756772199,23.50611756772199,0.0
2.0,1,69,C,1563.147743184628,23.52868340191744,23.52868340191744,0.0
2.0,1,70,C,1562.7403289963675,23.550997046118457,23.550997046118457,0.0
2.0,1,71,C,1562.3331271272182,23.573068398874955,23.573068398874955,0.0
2.0,1,72,C,1561.9261374112523,23.594907424713007,23.594907424713007,0.0
2.0,1,73,C,1561.5193596827141,23.616523974027817,23.616523974027817,0.0
2.0,1,74,C,1561.1127937760211,23.637927687547258,23.637927687547258,0.0
2.0,1,75,C,1560.7064395257632,23.659127940757582,23.659127940757582,0.0
2.0,1,76,C,1560.3002967667016,23.68013380956409,23.68013380956409,0.0
2.0,1,77,C,1559.894365333771,23.700954048308564,23.700954048308564,0.0
2.0,1,78,C,1559.4886450620768,23.721597075535033,23.721597075535033,0.0
2.0,1,79,C,1559.0831357868954,23.742070964938154,23.742070964938154,0.0
2.0,1,80,C,1558.677837343676,23.762383439983804,23.762383439983804,0.0
2.0,1,81,C,1558.2727495680374,23.782541871272727,23.782541871272727,0.0
2.0,1,82,C,1557.8678722957702,23.80255327605837,23.80255327605837,0.0
2.0,1,83,C,1557.4632053628354,23.822424319538737,23.822424319538737,0.0
2.0,1,84,C,1557.058748605364,23.842161317680798,23.842161317680798,0.0
2.0,1,85,C,1556.6545018596576,23.861770241434478,23.861770241434478,0.0
2.0,1,86,C,1556.2504649621876,23.88125672227373,23.88125672227373,0.0
